Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Pos_C,Pos_PF,Pos_PF-C,Pos_PF-SF,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SF-SG,Pos_SG,Pos_SG-PG,Tm_ATL,Tm_BOS,Tm_BRK,Tm_CHI,Tm_CHO,Tm_CLE,Tm_DAL,Tm_DEN,Tm_DET,Tm_GSW,Tm_HOU,Tm_IND,Tm_LAC,Tm_LAL,Tm_MEM,Tm_MIA,Tm_MIL,Tm_MIN,Tm_NOP,Tm_NYK,Tm_OKC,Tm_ORL,Tm_PHI,Tm_PHO,Tm_POR,Tm_SAC,Tm_SAS,Tm_TOR,Tm_TOT,Tm_UTA,Tm_WAS
0.21739130434782605,0.7317073170731707,0.12048192771084337,0.5125,0.29464285714285715,0.3603603603603604,0.411,0.28571428571428564,0.3508771929824561,0.336,0.18095238095238092,0.2247191011235955,0.488,0.496,0.11000000000000001,0.10569105691056911,0.813,0.09803921568627452,0.19791666666666666,0.184,0.28037383177570097,0.3666666666666667,0.06666666666666667,0.3170731707317074,0.4,0.27190332326283984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4347826086956522,0.8292682926829269,0.5542168674698795,0.6849999999999999,0.3303571428571429,0.32432432432432434,0.509,0.12244897959183672,0.13157894736842105,0.41,0.2857142857142857,0.3202247191011236,0.536,0.553,0.13999999999999999,0.16260162601626016,0.735,0.19607843137254904,0.45833333333333337,0.424,0.45794392523364497,0.3666666666666667,0.3,0.3658536585365854,0.42000000000000004,0.28398791540785495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39130434782608703,0.7560975609756098,0.7590361445783133,0.7775000000000001,1.0,0.9144144144144145,0.553,0.14285714285714282,0.2368421052631579,0.275,1.0,0.9887640449438203,0.596,0.572,0.79,1.0,0.645,0.4313725490196079,1.0,0.9440000000000001,0.5327102803738318,0.26666666666666666,0.26666666666666666,0.951219512195122,0.6200000000000001,0.9395770392749244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4782608695652174,0.43902439024390244,0.0,0.11499999999999999,0.044642857142857144,0.05405405405405406,0.435,0.0,0.017543859649122806,0.0,0.047619047619047616,0.056179775280898875,0.526,0.435,0.03,0.048780487804878044,0.5,0.07843137254901962,0.08333333333333334,0.096,0.03738317757009346,0.03333333333333333,0.03333333333333333,0.07317073170731708,0.12,0.042296072507552865,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13043478260869568,0.7195121951219512,0.04819277108433735,0.6224999999999999,0.4107142857142857,0.4594594594594595,0.454,0.26530612244897955,0.2982456140350877,0.364,0.32380952380952377,0.37640449438202245,0.5,0.516,0.25,0.22764227642276422,0.894,0.15686274509803924,0.4166666666666667,0.384,0.36448598130841126,0.19999999999999998,0.16666666666666666,0.3658536585365854,0.52,0.3927492447129909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26086956521739124,0.8048780487804879,0.8072289156626506,0.8650000000000001,0.5625,0.5945945945945946,0.476,0.42857142857142855,0.48245614035087714,0.387,0.4,0.43258426966292135,0.539,0.556,0.21000000000000002,0.2032520325203252,0.838,0.27450980392156865,0.36458333333333337,0.4,0.1869158878504673,0.6333333333333333,0.2333333333333333,0.48780487804878053,0.6000000000000001,0.5075528700906344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.39130434782608703,0.23170731707317072,0.04819277108433735,0.19,0.044642857142857144,0.08558558558558559,0.243,0.08163265306122448,0.10526315789473684,0.348,0.009523809523809525,0.03932584269662921,0.071,0.351,0.0,0.0,0.0,0.0,0.08333333333333334,0.064,0.11214953271028039,0.09999999999999999,0.0,0.09756097560975611,0.18000000000000002,0.03927492447129909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.39130434782608703,0.12195121951219513,0.0,0.034999999999999996,0.00892857142857143,0.022522522522522525,0.2,0.02040816326530612,0.02631578947368421,0.333,0.0,0.011235955056179775,0.0,0.3,0.0,0.0,0.0,0.0,0.04166666666666667,0.032,0.01869158878504673,0.06666666666666667,0.0,0.02439024390243903,0.06,0.009063444108761328,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39130434782608703,0.0975609756097561,0.04819277108433735,0.38,0.08035714285714286,0.16216216216216217,0.25,0.16326530612244897,0.1929824561403509,0.35,0.009523809523809525,0.07303370786516854,0.083,0.359,0.0,0.0,0.0,0.0,0.125,0.096,0.21495327102803738,0.09999999999999999,0.0,0.17073170731707318,0.32000000000000006,0.07854984894259819,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13043478260869568,0.9146341463414634,0.4819277108433735,0.64,0.29464285714285715,0.34234234234234234,0.437,0.18367346938775508,0.2719298245614035,0.297,0.22857142857142854,0.2584269662921348,0.53,0.497,0.16000000000000003,0.17886178861788618,0.739,0.19607843137254904,0.5625000000000001,0.512,0.26168224299065423,0.3,0.13333333333333333,0.39024390243902446,0.5599999999999999,0.2779456193353474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
